case_key,model,model_label,prompt,split,situation,num_tokens,module,layer,projection,shape,n,d,row_size_kib,paper_parameter_source,method,method_label,score_kind,budget_index,budget_fraction,row_budget,selected_rows,selected_fraction,row_match,mask_sha256,importance_retention,abs_importance_retention,weighted_importance_retention,score_median_ms,score_p95_ms,selector_median_ms,selector_p95_ms,selector_total_ms,legacy_total_ms,actual_total_ms,deterministic,fallback_used,error,relative_l2_error,relative_mae,cosine_error,output_norm_ratio,chunks,gather_median_ms,gather_p95_ms,gemm_median_ms,gemm_p95_ms,io_median_ms,upload_median_ms,read_wall_median_ms,read_wall_p95_ms,direct_rate,nonselector_total_ms
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,paper,Paper |x|,abs,0,0.1,90,88,0.09821428571428571,False,98cfdab186c422019a6b50efc3106fcb52a71c152a9343377e9f92281634c0f2,0.13932310044765472,0.13932310044765472,0.3740268349647522,0.026623999699950218,0.041779200360178945,0.2375545,0.24033145,0.2641784996999502,0.40763799944126605,0.43426199914121627,True,False,,0.09334695339202881,0.10695987194776535,0.004366040229797363,0.9949132204055786,2,0.01740800030529499,0.021503999829292297,0.01945599913597107,0.022092799842357635,0.065808,0.0275665,0.1332195,0.15031545,1.0,0.17008349944126605
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,cell1_abs,Cell-1 |x|,abs,0,0.1,90,90,0.10044642857142858,True,e3954eed13cc7e7c0521f5f89013da3211ed062b0cfaf9cab084ed8c9e6c9b02,0.12899452447891235,0.12899452447891235,0.2446146309375763,0.026623999699950218,0.041779200360178945,0.091491,0.0974337,0.11811499969995022,0.24611849902361632,0.27274249872356654,True,False,,0.10186021029949188,0.11457912623882294,0.005200445652008057,0.9960620999336243,1,0.014303999952971935,0.014463999681174755,0.01651199907064438,0.022329600527882576,0.0588905,0.0262545,0.12381149999999999,0.12727425,1.0,0.1546274990236163
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,cell1_x2,Cell-1 X²,x2,0,0.1,90,90,0.10044642857142858,True,e3954eed13cc7e7c0521f5f89013da3211ed062b0cfaf9cab084ed8c9e6c9b02,0.24204066395759583,0.12899452447891235,0.2446146309375763,0.02252800017595291,0.024166400730609893,0.0799745,0.08108825,0.10250250017595292,0.2346019990236163,0.25712999919956925,True,False,,0.10186021029949188,0.11457912623882294,0.005200445652008057,0.9960620999336243,1,0.014303999952971935,0.014463999681174755,0.01651199907064438,0.022329600527882576,0.0588905,0.0262545,0.12381149999999999,0.12727425,1.0,0.1546274990236163
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,wcell1,WCell-1 X²·W²,weighted,0,0.1,90,90,0.10044642857142858,True,e3954eed13cc7e7c0521f5f89013da3211ed062b0cfaf9cab084ed8c9e6c9b02,0.2446146309375763,0.12899452447891235,0.2446146309375763,0.026623999699950218,0.027264000102877616,0.076588,0.0781612,0.10321199969995022,0.23121549902361632,0.25783949872356654,True,False,,0.10186021029949188,0.11457912623882294,0.005200445652008057,0.9960620999336243,1,0.014303999952971935,0.014463999681174755,0.01651199907064438,0.022329600527882576,0.0588905,0.0262545,0.12381149999999999,0.12727425,1.0,0.1546274990236163
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,paper,Paper |x|,abs,1,0.15,134,132,0.14732142857142858,False,f103ccadd6af1e0b8078f6962b975a8476aeac23ae7dfd47154d710c413c5f28,0.1770467311143875,0.1770467311143875,0.2903616428375244,0.026623999699950218,0.041779200360178945,0.2500475,0.26989385,0.2766714996999502,0.42455400009560584,0.45117799979555606,True,False,,0.0937507301568985,0.10991436243057251,0.0044040679931640625,0.9949787259101868,1,0.013472000136971474,0.014336000196635723,0.016383999958634377,0.01720320023596287,0.0751705,0.032369999999999996,0.14465050000000002,0.15731935,1.0,0.17450650009560587
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,cell1_abs,Cell-1 |x|,abs,1,0.15,134,134,0.14955357142857142,True,f6d1d9c07c2fa9aab963d504598dd8d6d4505250e587e649aeee253aacb5543c,0.16948463022708893,0.16948463022708893,0.2754783630371094,0.026623999699950218,0.041779200360178945,0.084954,0.08735699999999999,0.11157799969995022,0.2381509998086095,0.2647749995085597,True,False,,0.10040099918842316,0.11520985513925552,0.005052924156188965,0.994779646396637,1,0.013311999849975109,0.014336000196635723,0.016383999958634377,0.017363200336694716,0.056276,0.0331975,0.123501,0.1299747,1.0,0.15319699980860949
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,cell1_x2,Cell-1 X²,x2,1,0.15,134,134,0.14955357142857142,True,2f056f9a8a286bf1cff8635960b1ef9e593899cd000a4a6b537fdd2e7a26d6c7,0.25602710247039795,0.16679167747497559,0.2516658306121826,0.02252800017595291,0.024166400730609893,0.08049049999999999,0.08194264999999999,0.1030185001759529,0.23109749980860947,0.2536254999845624,True,False,,0.09809544682502747,0.11218969523906708,0.004822492599487305,0.9961075782775879,1,0.013311999849975109,0.014336000196635723,0.016383999958634377,0.016383999958634377,0.048451,0.03743,0.12091099999999999,0.1221053,1.0,0.15060699980860948
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,wcell1,WCell-1 X²·W²,weighted,1,0.15,134,134,0.14955357142857142,True,f6d1d9c07c2fa9aab963d504598dd8d6d4505250e587e649aeee253aacb5543c,0.2754783630371094,0.16948463022708893,0.2754783630371094,0.026623999699950218,0.027264000102877616,0.0851895,0.08831834999999999,0.11181349969995022,0.2383864998086095,0.2650104995085597,True,False,,0.10040099918842316,0.11520985513925552,0.005052924156188965,0.994779646396637,1,0.013311999849975109,0.014336000196635723,0.016383999958634377,0.017363200336694716,0.056276,0.0331975,0.123501,0.1299747,1.0,0.15319699980860949
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,paper,Paper |x|,abs,2,0.2,179,176,0.19642857142857142,False,b84965498147f619fe11ba61fb3a42f6ff84c5a2de86ac3ee2f6f76320011f64,0.2700236439704895,0.2700236439704895,0.5725150108337402,0.026623999699950218,0.041779200360178945,0.2373185,0.23748545,0.2639424996999502,0.42350999985194204,0.45013399955189226,True,False,,0.07856262475252151,0.09114407747983932,0.0030895471572875977,0.9954428672790527,3,0.013439999893307686,0.014336000196635723,0.016383999958634377,0.01738240011036396,0.077996,0.041803,0.1563675,0.17613735,1.0,0.18619149985194205
qwen05|cal_short_factual|model.layers.0.self_attn.q_proj,qwen05,Qwen2.5-0.5B-Instruct,cal_short_factual,calibration,short,41,model.layers.0.self_attn.q_proj,0,q,896x896,896,896,1.75,table2,cell1_abs,Cell-1 |x|,abs,2,0.2,179,179,0.19977678571428573,True,6bd4299df8bd8f4db1a99a3cdef7dcffbe9555b24645af4ac3270e2264e25573,0.2208043932914734,0.2208043932914734,0.30212166905403137,0.026623999699950218,0.041779200360178945,0.101154,0.1108065,0.1277779996999502,0.2940819998105765,0.3207059995105267,True,False,,0.09333574771881104,0.10930101573467255,0.004364907741546631,0.9947527647018433,1,0.020608000457286835,0.02133759967982769,0.025599999353289604,0.028268800303339957,0.0563355,0.042174,0.14672000000000002,0.15055670000000002,1.0,0.19292799981057646
